Start,Duration,Pitch,Velocity,Instrument
17.135255429687497,0.47569427083333693,52,0.9921875,1-acoustic grand-lh
17.610949700520834,0.435260257812498,62,0.9921875,1-acoustic grand-lh
17.610949700520834,0.435260257812498,55,0.9921875,1-acoustic grand-lh
17.610949700520834,0.435260257812498,52,0.9921875,1-acoustic grand-lh
18.046209958333332,0.5355032994791671,61,0.9921875,1-acoustic grand-lh
18.046209958333332,0.5355032994791671,55,0.9921875,1-acoustic grand-lh
18.046209958333332,0.5355032994791671,52,0.9921875,1-acoustic grand-lh
18.5817132578125,0.4951387291666691,61,0.9921875,1-acoustic grand-lh
18.5817132578125,0.4951387291666691,55,0.9921875,1-acoustic grand-lh
18.5817132578125,0.4951387291666691,52,0.9921875,1-acoustic grand-lh
19.076851986979168,0.6378470312499971,60,0.9921875,1-acoustic grand-lh
19.076851986979168,0.6378470312499971,55,0.9921875,1-acoustic grand-lh
19.076851986979168,0.6378470312499971,52,0.9921875,1-acoustic grand-lh
19.714699018229165,0.4725866640625007,60,0.9921875,1-acoustic grand-lh
19.714699018229165,0.4725866640625007,55,0.9921875,1-acoustic grand-lh
19.714699018229165,0.4725866640625007,52,0.9921875,1-acoustic grand-lh
20.187285682291666,0.5355032994791635,60,0.9921875,1-acoustic grand-lh
20.187285682291666,0.5355032994791635,55,0.9921875,1-acoustic grand-lh
20.187285682291666,0.5355032994791635,52,0.9921875,1-acoustic grand-lh
20.72278898177083,0.4951387291666691,60,0.9921875,1-acoustic grand-lh
20.72278898177083,0.4951387291666691,55,0.9921875,1-acoustic grand-lh
20.72278898177083,0.4951387291666691,52,0.9921875,1-acoustic grand-lh
21.2179277109375,0.47638871875000177,60,0.9921875,1-acoustic grand-lh
21.2179277109375,0.47638871875000177,54,0.9921875,1-acoustic grand-lh
21.2179277109375,0.47638871875000177,52,0.9921875,1-acoustic grand-lh
21.6943164296875,0.45451372656249944,60,0.9921875,1-acoustic grand-lh
21.6943164296875,0.45451372656249944,54,0.9921875,1-acoustic grand-lh
21.6943164296875,0.45451372656249944,52,0.9921875,1-acoustic grand-lh
22.14883015625,0.5304164921874985,60,0.9921875,1-acoustic grand-lh
22.14883015625,0.5304164921874985,54,0.9921875,1-acoustic grand-lh
22.14883015625,0.5304164921874985,52,0.9921875,1-acoustic grand-lh
22.6792466484375,0.48027761979166783,60,0.9921875,1-acoustic grand-lh
22.6792466484375,0.48027761979166783,54,0.9921875,1-acoustic grand-lh
22.6792466484375,0.48027761979166783,52,0.9921875,1-acoustic grand-lh
23.159524268229166,0.5963886927083308,60,0.9921875,1-acoustic grand-lh
23.159524268229166,0.5963886927083308,54,0.9921875,1-acoustic grand-lh
23.159524268229166,0.5963886927083308,52,0.9921875,1-acoustic grand-lh
23.755912960937497,0.41430541927083553,60,0.9921875,1-acoustic grand-lh
23.755912960937497,0.41430541927083553,54,0.9921875,1-acoustic grand-lh
23.755912960937497,0.41430541927083553,52,0.9921875,1-acoustic grand-lh
24.170218380208333,0.4576526249999979,60,0.9921875,1-acoustic grand-lh
24.170218380208333,0.4576526249999979,54,0.9921875,1-acoustic grand-lh
24.170218380208333,0.4576526249999979,52,0.9921875,1-acoustic grand-lh
24.62787100520833,0.5497091874999995,60,0.9921875,1-acoustic grand-lh
24.62787100520833,0.5497091874999995,54,0.9921875,1-acoustic grand-lh
24.62787100520833,0.5497091874999995,52,0.9921875,1-acoustic grand-lh
25.17758019270833,0.4588840468749993,60,0.9921875,1-acoustic grand-lh
25.17758019270833,0.4588840468749993,54,0.9921875,1-acoustic grand-lh
25.17758019270833,0.4588840468749993,51,0.9921875,1-acoustic grand-lh
25.63646423958333,0.41550694791666487,60,0.9921875,1-acoustic grand-lh
25.63646423958333,0.41550694791666487,54,0.9921875,1-acoustic grand-lh
25.63646423958333,0.41550694791666487,51,0.9921875,1-acoustic grand-lh
26.051971187499994,0.5624824817708323,60,0.9921875,1-acoustic grand-lh
26.051971187499994,0.5624824817708323,54,0.9921875,1-acoustic grand-lh
26.051971187499994,0.5624824817708323,51,0.9921875,1-acoustic grand-lh
26.614453669270826,0.6277428802083342,60,0.9921875,1-acoustic grand-lh
26.614453669270826,0.6277428802083342,54,0.9921875,1-acoustic grand-lh
26.614453669270826,0.6277428802083342,51,0.9921875,1-acoustic grand-lh
27.24219654947916,0.776371330729166,60,0.9921875,1-acoustic grand-lh
27.24219654947916,0.776371330729166,54,0.9921875,1-acoustic grand-lh
27.24219654947916,0.776371330729166,50,0.9921875,1-acoustic grand-lh
28.018567880208327,0.5335415312500018,60,0.9921875,1-acoustic grand-lh
28.018567880208327,0.5335415312500018,54,0.9921875,1-acoustic grand-lh
28.018567880208327,0.5335415312500018,50,0.9921875,1-acoustic grand-lh
28.55210941145833,0.4562498437500011,60,0.9921875,1-acoustic grand-lh
28.55210941145833,0.4562498437500011,54,0.9921875,1-acoustic grand-lh
28.55210941145833,0.4562498437500011,50,0.9921875,1-acoustic grand-lh
29.00835925520833,0.5145484348958327,60,0.9921875,1-acoustic grand-lh
29.00835925520833,0.5145484348958327,54,0.9921875,1-acoustic grand-lh
29.00835925520833,0.5145484348958327,50,0.9921875,1-acoustic grand-lh
29.522907690104162,0.42302067187500114,60,0.9921875,1-acoustic grand-lh
29.522907690104162,0.42302067187500114,54,0.9921875,1-acoustic grand-lh
29.522907690104162,0.42302067187500114,50,0.9921875,1-acoustic grand-lh
29.945928361979163,0.44803802343749766,60,0.9921875,1-acoustic grand-lh
29.945928361979163,0.44803802343749766,54,0.9921875,1-acoustic grand-lh
29.945928361979163,0.44803802343749766,50,0.9921875,1-acoustic grand-lh
30.39396638541666,0.5782290078124994,60,0.9921875,1-acoustic grand-lh
30.39396638541666,0.5782290078124994,54,0.9921875,1-acoustic grand-lh
30.39396638541666,0.5782290078124994,50,0.9921875,1-acoustic grand-lh
30.97219539322916,0.6319442708333334,60,0.9921875,1-acoustic grand-lh
30.97219539322916,0.6319442708333334,54,0.9921875,1-acoustic grand-lh
30.97219539322916,0.6319442708333334,50,0.9921875,1-acoustic grand-lh
31.604139664062494,0.6774650885416662,60,0.9921875,1-acoustic grand-lh
31.604139664062494,0.6774650885416662,53,0.9921875,1-acoustic grand-lh
31.604139664062494,0.6774650885416662,50,0.9921875,1-acoustic grand-lh
32.28160475260416,0.5127602734375003,60,0.9921875,1-acoustic grand-lh
32.28160475260416,0.5127602734375003,53,0.9921875,1-acoustic grand-lh
32.28160475260416,0.5127602734375003,50,0.9921875,1-acoustic grand-lh
32.79436502604166,0.4366665000000012,60,0.9921875,1-acoustic grand-lh
32.79436502604166,0.4366665000000012,53,0.9921875,1-acoustic grand-lh
32.79436502604166,0.4366665000000012,50,0.9921875,1-acoustic grand-lh
33.23103152604166,0.4343921953125047,60,0.9921875,1-acoustic grand-lh
33.23103152604166,0.4343921953125047,53,0.9921875,1-acoustic grand-lh
33.23103152604166,0.4343921953125047,50,0.9921875,1-acoustic grand-lh
33.665423721354166,0.5568401015624929,59,0.9921875,1-acoustic grand-lh
33.665423721354166,0.5568401015624929,53,0.9921875,1-acoustic grand-lh
33.665423721354166,0.5568401015624929,50,0.9921875,1-acoustic grand-lh
34.22226382291666,0.49374984375000963,59,0.9921875,1-acoustic grand-lh
34.22226382291666,0.49374984375000963,53,0.9921875,1-acoustic grand-lh
34.22226382291666,0.49374984375000963,50,0.9921875,1-acoustic grand-lh
34.71601366666667,0.5165970729166602,59,0.9921875,1-acoustic grand-lh
34.71601366666667,0.5165970729166602,53,0.9921875,1-acoustic grand-lh
34.71601366666667,0.5165970729166602,50,0.9921875,1-acoustic grand-lh
35.23261073958333,0.6337324557291666,59,0.9921875,1-acoustic grand-lh
35.23261073958333,0.6337324557291666,53,0.9921875,1-acoustic grand-lh
35.23261073958333,0.6337324557291666,50,0.9921875,1-acoustic grand-lh
35.866343195312496,0.5972915078124998,59,0.9921875,1-acoustic grand-lh
35.866343195312496,0.5972915078124998,52,0.9921875,1-acoustic grand-lh
35.866343195312496,0.5972915078124998,48,0.9921875,1-acoustic grand-lh
36.463634703124995,0.6527776041666655,59,0.9921875,1-acoustic grand-lh
36.463634703124995,0.6527776041666655,52,0.9921875,1-acoustic grand-lh
36.463634703124995,0.6527776041666655,48,0.9921875,1-acoustic grand-lh
37.11641230729166,0.5570310703125045,57,0.9921875,1-acoustic grand-lh
37.11641230729166,0.5570310703125045,52,0.9921875,1-acoustic grand-lh
37.11641230729166,0.5570310703125045,48,0.9921875,1-acoustic grand-lh
37.673443377604166,0.47361095833332456,57,0.9921875,1-acoustic grand-lh
37.673443377604166,0.47361095833332456,52,0.9921875,1-acoustic grand-lh
37.673443377604166,0.47361095833332456,48,0.9921875,1-acoustic grand-lh
38.14705433593749,0.4373609479166731,57,0.9921875,1-acoustic grand-lh
38.14705433593749,0.4373609479166731,52,0.9921875,1-acoustic grand-lh
38.14705433593749,0.4373609479166731,48,0.9921875,1-acoustic grand-lh
38.58441528385416,0.45364566406249907,57,0.9921875,1-acoustic grand-lh
38.58441528385416,0.45364566406249907,52,0.9921875,1-acoustic grand-lh
38.58441528385416,0.45364566406249907,48,0.9921875,1-acoustic grand-lh
39.03806094791666,0.5562672057291635,57,0.9921875,1-acoustic grand-lh
39.03806094791666,0.5562672057291635,52,0.9921875,1-acoustic grand-lh
39.03806094791666,0.5562672057291635,48,0.9921875,1-acoustic grand-lh
39.594328153645826,0.633958156250003,57,0.9921875,1-acoustic grand-lh
39.594328153645826,0.633958156250003,52,0.9921875,1-acoustic grand-lh
39.594328153645826,0.633958156250003,48,0.9921875,1-acoustic grand-lh
40.22828630989583,0.6577602265625018,57,0.9921875,1-acoustic grand-lh
40.22828630989583,0.6577602265625018,52,0.9921875,1-acoustic grand-lh
40.22828630989583,0.6577602265625018,47,0.9921875,1-acoustic grand-lh
40.88604653645833,0.49256930208332506,57,0.9921875,1-acoustic grand-lh
40.88604653645833,0.49256930208332506,52,0.9921875,1-acoustic grand-lh
40.88604653645833,0.49256930208332506,47,0.9921875,1-acoustic grand-lh
41.378615838541656,0.4568510416666669,57,0.9921875,1-acoustic grand-lh
41.378615838541656,0.4568510416666669,51,0.9921875,1-acoustic grand-lh
41.378615838541656,0.4568510416666669,47,0.9921875,1-acoustic grand-lh
41.83546688020832,0.46406447916666593,57,0.9921875,1-acoustic grand-lh
41.83546688020832,0.46406447916666593,51,0.9921875,1-acoustic grand-lh
41.83546688020832,0.46406447916666593,47,0.9921875,1-acoustic grand-lh
42.29953135937499,0.486412781250003,57,0.9921875,1-acoustic grand-lh
42.29953135937499,0.486412781250003,52,0.9921875,1-acoustic grand-lh
42.29953135937499,0.486412781250003,48,0.9921875,1-acoustic grand-lh
42.78594414062499,0.4544765885416595,57,0.9921875,1-acoustic grand-lh
42.78594414062499,0.4544765885416595,52,0.9921875,1-acoustic grand-lh
42.78594414062499,0.4544765885416595,48,0.9921875,1-acoustic grand-lh
43.24042072916665,0.5777081796874981,57,0.9921875,1-acoustic grand-lh
43.24042072916665,0.5777081796874981,52,0.9921875,1-acoustic grand-lh
43.24042072916665,0.5777081796874981,48,0.9921875,1-acoustic grand-lh
43.81812890885415,0.6723609322916673,57,0.9921875,1-acoustic grand-lh
43.81812890885415,0.6723609322916673,52,0.9921875,1-acoustic grand-lh
43.81812890885415,0.6723609322916673,48,0.9921875,1-acoustic grand-lh
44.490489841145816,0.6753740312500014,57,0.9921875,1-acoustic grand-lh
44.490489841145816,0.6753740312500014,51,0.9921875,1-acoustic grand-lh
44.490489841145816,0.6753740312500014,47,0.9921875,1-acoustic grand-lh
45.16586387239582,0.5447592421875029,57,0.9921875,1-acoustic grand-lh
45.16586387239582,0.5447592421875029,51,0.9921875,1-acoustic grand-lh
45.16586387239582,0.5447592421875029,47,0.9921875,1-acoustic grand-lh
45.71062311458332,0.4938348515624966,57,0.9921875,1-acoustic grand-lh
45.71062311458332,0.4938348515624966,51,0.9921875,1-acoustic grand-lh
45.71062311458332,0.4938348515624966,47,0.9921875,1-acoustic grand-lh
46.20445796614582,0.5068992656250089,57,0.9921875,1-acoustic grand-lh
46.20445796614582,0.5068992656250089,51,0.9921875,1-acoustic grand-lh
46.20445796614582,0.5068992656250089,47,0.9921875,1-acoustic grand-lh
46.711357231770826,0.5556769609374967,57,0.9921875,1-acoustic grand-lh
46.711357231770826,0.5556769609374967,52,0.9921875,1-acoustic grand-lh
46.711357231770826,0.5556769609374967,48,0.9921875,1-acoustic grand-lh
47.26703419270832,0.9537150677083304,57,0.9921875,1-acoustic grand-lh
47.26703419270832,0.9537150677083304,52,0.9921875,1-acoustic grand-lh
47.26703419270832,0.9537150677083304,48,0.9921875,1-acoustic grand-lh
48.22074926041665,0.6171873046874978,57,0.9921875,1-acoustic grand-lh
48.22074926041665,0.6171873046874978,52,0.9921875,1-acoustic grand-lh
48.22074926041665,0.6171873046874978,48,0.9921875,1-acoustic grand-lh
48.83793656510415,0.43340264062500466,57,0.9921875,1-acoustic grand-lh
48.83793656510415,0.43340264062500466,52,0.9921875,1-acoustic grand-lh
48.83793656510415,0.43340264062500466,48,0.9921875,1-acoustic grand-lh
49.271339205729156,1.5093920286458342,57,0.9921875,1-acoustic grand-lh
49.271339205729156,1.5093920286458342,51,0.9921875,1-acoustic grand-lh
49.271339205729156,1.5093920286458342,47,0.9921875,1-acoustic grand-lh
54.67057398697915,0.7558505026041686,64,0.9921875,1-acoustic grand-lh
54.67057398697915,0.7558505026041686,59,0.9921875,1-acoustic grand-lh
54.67057398697915,0.7558505026041686,55,0.9921875,1-acoustic grand-lh
55.42642448958332,0.5540623593749956,64,0.9921875,1-acoustic grand-lh
55.42642448958332,0.5540623593749956,59,0.9921875,1-acoustic grand-lh
55.42642448958332,0.5540623593749956,55,0.9921875,1-acoustic grand-lh
55.980486848958314,0.4965276041666655,64,0.9921875,1-acoustic grand-lh
55.980486848958314,0.4965276041666655,59,0.9921875,1-acoustic grand-lh
55.980486848958314,0.4965276041666655,55,0.9921875,1-acoustic grand-lh
56.47701445312498,0.45432275781250553,64,0.9921875,1-acoustic grand-lh
56.47701445312498,0.45432275781250553,59,0.9921875,1-acoustic grand-lh
56.47701445312498,0.45432275781250553,55,0.9921875,1-acoustic grand-lh
56.931337210937485,0.47638871875000177,64,0.9921875,1-acoustic grand-lh
56.931337210937485,0.47638871875000177,59,0.9921875,1-acoustic grand-lh
56.931337210937485,0.47638871875000177,55,0.9921875,1-acoustic grand-lh
57.40772592968749,0.4545137265624959,64,0.9921875,1-acoustic grand-lh
57.40772592968749,0.4545137265624959,59,0.9921875,1-acoustic grand-lh
57.40772592968749,0.4545137265624959,55,0.9921875,1-acoustic grand-lh
57.86223965624998,0.4975345677083354,64,0.9921875,1-acoustic grand-lh
57.86223965624998,0.4975345677083354,59,0.9921875,1-acoustic grand-lh
57.86223965624998,0.4975345677083354,55,0.9921875,1-acoustic grand-lh
58.35977422395832,0.5730032942708334,64,0.9921875,1-acoustic grand-lh
58.35977422395832,0.5730032942708334,59,0.9921875,1-acoustic grand-lh
58.35977422395832,0.5730032942708334,55,0.9921875,1-acoustic grand-lh
58.93277751822915,0.6757810546874978,64,0.9921875,1-acoustic grand-lh
58.93277751822915,0.6757810546874978,57,0.9921875,1-acoustic grand-lh
58.93277751822915,0.6757810546874978,54,0.9921875,1-acoustic grand-lh
59.60855857291665,0.4745484739583361,64,0.9921875,1-acoustic grand-lh
59.60855857291665,0.4745484739583361,57,0.9921875,1-acoustic grand-lh
59.60855857291665,0.4745484739583361,54,0.9921875,1-acoustic grand-lh
60.083107046874986,0.4164234557291593,64,0.9921875,1-acoustic grand-lh
60.083107046874986,0.4164234557291593,57,0.9921875,1-acoustic grand-lh
60.083107046874986,0.4164234557291593,54,0.9921875,1-acoustic grand-lh
60.499530502604145,0.4745831562500058,64,0.9921875,1-acoustic grand-lh
60.499530502604145,0.4745831562500058,57,0.9921875,1-acoustic grand-lh
60.499530502604145,0.4745831562500058,54,0.9921875,1-acoustic grand-lh
60.97411365885415,0.5163887083333307,63,0.9921875,1-acoustic grand-lh
60.97411365885415,0.5163887083333307,57,0.9921875,1-acoustic grand-lh
60.97411365885415,0.5163887083333307,53,0.9921875,1-acoustic grand-lh
61.49050236718748,0.4344616536458332,63,0.9921875,1-acoustic grand-lh
61.49050236718748,0.4344616536458332,57,0.9921875,1-acoustic grand-lh
61.49050236718748,0.4344616536458332,53,0.9921875,1-acoustic grand-lh
61.924964020833315,0.4365016562500017,63,0.9921875,1-acoustic grand-lh
61.924964020833315,0.4365016562500017,57,0.9921875,1-acoustic grand-lh
61.924964020833315,0.4365016562500017,53,0.9921875,1-acoustic grand-lh
62.36146567708332,0.5243037135416699,63,0.9921875,1-acoustic grand-lh
62.36146567708332,0.5243037135416699,57,0.9921875,1-acoustic grand-lh
62.36146567708332,0.5243037135416699,53,0.9921875,1-acoustic grand-lh
62.885769390624986,0.5460952291666672,63,0.9921875,1-acoustic grand-lh
62.885769390624986,0.5460952291666672,56,0.9921875,1-acoustic grand-lh
62.885769390624986,0.5460952291666672,53,0.9921875,1-acoustic grand-lh
63.431864619791654,0.45464387499999503,63,0.9921875,1-acoustic grand-lh
63.431864619791654,0.45464387499999503,56,0.9921875,1-acoustic grand-lh
63.431864619791654,0.45464387499999503,53,0.9921875,1-acoustic grand-lh
63.88650849479165,0.47597206249999857,62,0.9921875,1-acoustic grand-lh
63.88650849479165,0.47597206249999857,56,0.9921875,1-acoustic grand-lh
63.88650849479165,0.47597206249999857,53,0.9921875,1-acoustic grand-lh
64.36248055729165,0.5147741328125051,62,0.9921875,1-acoustic grand-lh
64.36248055729165,0.5147741328125051,56,0.9921875,1-acoustic grand-lh
64.36248055729165,0.5147741328125051,53,0.9921875,1-acoustic grand-lh
64.87725469010415,0.5163887083333236,62,0.9921875,1-acoustic grand-lh
64.87725469010415,0.5163887083333236,56,0.9921875,1-acoustic grand-lh
64.87725469010415,0.5163887083333236,52,0.9921875,1-acoustic grand-lh
65.39364339843748,0.43446165364584033,62,0.9921875,1-acoustic grand-lh
65.39364339843748,0.43446165364584033,56,0.9921875,1-acoustic grand-lh
65.39364339843748,0.43446165364584033,52,0.9921875,1-acoustic grand-lh
65.82810505208332,0.5171005338541761,62,0.9921875,1-acoustic grand-lh
65.82810505208332,0.5171005338541761,56,0.9921875,1-acoustic grand-lh
65.82810505208332,0.5171005338541761,52,0.9921875,1-acoustic grand-lh
66.34520558593749,0.5534373281249998,62,0.9921875,1-acoustic grand-lh
66.34520558593749,0.5534373281249998,56,0.9921875,1-acoustic grand-lh
66.34520558593749,0.5534373281249998,52,0.9921875,1-acoustic grand-lh
66.89864291406249,0.5568401015625,62,0.9921875,1-acoustic grand-lh
66.89864291406249,0.5568401015625,55,0.9921875,1-acoustic grand-lh
66.89864291406249,0.5568401015625,52,0.9921875,1-acoustic grand-lh
67.45548301562499,0.49374984375000963,62,0.9921875,1-acoustic grand-lh
67.45548301562499,0.49374984375000963,55,0.9921875,1-acoustic grand-lh
67.45548301562499,0.49374984375000963,52,0.9921875,1-acoustic grand-lh
67.949232859375,0.41611091666666766,61,0.9921875,1-acoustic grand-lh
67.949232859375,0.41611091666666766,55,0.9921875,1-acoustic grand-lh
67.949232859375,0.41611091666666766,52,0.9921875,1-acoustic grand-lh
68.36534377604167,0.29536444531250083,61,0.9921875,1-acoustic grand-lh
68.36534377604167,0.29536444531250083,55,0.9921875,1-acoustic grand-lh
68.36534377604167,0.29536444531250083,52,0.9921875,1-acoustic grand-lh
68.66070822135417,0.8555206093750058,58,0.9921875,1-acoustic grand-lh
68.66070822135417,0.8555206093750058,52,0.9921875,1-acoustic grand-lh
68.66070822135417,0.8555206093750058,49,0.9921875,1-acoustic grand-lh
69.51622883072918,0.4144964192708329,58,0.9921875,1-acoustic grand-lh
69.51622883072918,0.4144964192708329,52,0.9921875,1-acoustic grand-lh
69.51622883072918,0.4144964192708329,49,0.9921875,1-acoustic grand-lh
69.93072525000001,0.6163540078124896,57,0.9921875,1-acoustic grand-lh
69.93072525000001,0.6163540078124896,52,0.9921875,1-acoustic grand-lh
69.93072525000001,0.6163540078124896,48,0.9921875,1-acoustic grand-lh
70.5470792578125,0.6736109375000012,57,0.9921875,1-acoustic grand-lh
70.5470792578125,0.6736109375000012,52,0.9921875,1-acoustic grand-lh
70.5470792578125,0.6736109375000012,48,0.9921875,1-acoustic grand-lh
71.2206901953125,0.49782970052083897,47,0.9921875,1-acoustic grand-lh
71.2206901953125,0.49782970052083897,35,0.9921875,1-acoustic grand-lh
71.71851989583334,0.5328123281249901,69,0.9921875,1-acoustic grand-lh
71.71851989583334,0.5328123281249901,66,0.9921875,1-acoustic grand-lh
71.71851989583334,0.5328123281249901,60,0.9921875,1-acoustic grand-lh
71.71851989583334,0.5328123281249901,57,0.9921875,1-acoustic grand-lh
72.25133222395833,0.41614323958334865,69,0.9921875,1-acoustic grand-lh
72.25133222395833,0.41614323958334865,66,0.9921875,1-acoustic grand-lh
72.25133222395833,0.41614323958334865,60,0.9921875,1-acoustic grand-lh
72.25133222395833,0.41614323958334865,57,0.9921875,1-acoustic grand-lh
72.66747546354168,0.4183220000000034,69,0.9921875,1-acoustic grand-lh
72.66747546354168,0.4183220000000034,66,0.9921875,1-acoustic grand-lh
72.66747546354168,0.4183220000000034,60,0.9921875,1-acoustic grand-lh
72.66747546354168,0.4183220000000034,57,0.9921875,1-acoustic grand-lh
